,Ano,Mês,Concelho,Energia Ativa (kWh)
30649,2023,3,Baião,106573.799
30650,2023,3,Santarém,209274.79
30651,2023,3,Sátão,53300.825
30652,2023,4,Vagos,267501.011
30653,2023,4,Barcelos,383022.087
30654,2023,4,Barcelos,16498.142
30655,2023,4,Sabugal,30318.549
30656,2023,4,Vila do Conde,262328.229
30657,2023,4,Almeirim,1028609.306
30658,2023,4,Almeirim,45841.203
30659,2023,4,Tomar,1070575.587
30660,2023,4,Viana do Castelo,291361.297
30661,2023,4,Viana do Castelo,244327.005
30662,2023,4,Penalva do Castelo,96920.726
30663,2023,5,Miranda do douro,32719.27
30664,2023,5,Proença-a-Nova,810958.535
30665,2023,5,Almeida,31819.152
30666,2023,5,Lourinhã,317968.18
30667,2023,5,Sobral de Monte Agraço,86482.714
30668,2023,5,Abrantes,286293.378
30669,2023,6,Barcelos,2935097.052
30670,2023,6,Barcelos,223749.979
30671,2023,6,Guimarães,170185.533
30672,2023,6,Figueira de Castelo Rodrigo,130592.639
30673,2023,6,Amadora,3730721.767
30674,2023,6,Lisboa,702294.538
30675,2023,6,Portalegre,223705.356
30676,2023,7,Arouca,220560.786
30677,2023,7,Braga,2100813.545
30678,2023,7,Oliveira do Hospital,52218.551
30679,2023,7,Sabugal,6565.71
30680,2023,7,Torres Vedras,74505.959
30681,2023,7,Vila Nova de Gaia,4203889.163
30682,2023,7,Barreiro,3220461.233
30683,2023,8,Pinhel,107828.095
30684,2023,8,São Pedro do Sul,142860.008
30685,2023,9,Beja,291663.293
30686,2023,9,Braga,688977.506
30687,2023,9,Vila Verde,95102.931
30688,2023,9,Penamacor,101063.685
30689,2023,9,Estremoz,1553880.959
30690,2023,9,Viana do Castelo,128978.1
30691,2023,10,Batalha,1744521.422
30692,2023,10,Porto de Mós,18407.396
30693,2023,10,Sousel,32685.84
30694,2023,10,Penedono,26879.221
30695,2023,10,Viseu,1502219.043
30696,2023,11,Sever do Vouga,250465.549
30697,2023,11,Braga,589637.24
30698,2023,11,Guimarães,207443.253
30699,2023,11,Idanha-a-Nova,41330.722
30700,2023,11,Trancoso,26035.019
30701,2023,11,Vila Franca de Xira,13262000.784
30702,2023,11,Matosinhos,6807142.905
30703,2023,11,Montalegre,40580.082
30704,2023,11,Vila Real,175298.804
30705,2023,11,Viseu,80081.702
30706,2023,12,Bragança,447613.067
30707,2023,12,Lisboa,1636936.317
30708,2023,12,Lousada,1004886.466
30709,2024,1,Vieira do Minho,49482.033
30710,2024,1,Alfândega da Fé,49837.44
30711,2024,1,Portimão,1280775.518
30712,2024,1,Chaves,569351.431
30713,2024,1,Chaves,802833.202
30714,2024,1,Nelas,115766.42
30715,2024,2,Barrancos,70327.808
30716,2024,2,Mértola,26699.79
30717,2024,2,Castelo Branco,42058.124
30718,2024,2,Montemor-o-Novo,12115.192
30719,2024,2,Gouveia,13249.699
30720,2024,2,Cascais,553610.171
30721,2024,2,Cascais,3227421.383
30722,2024,2,Golegã,322991.162
30723,2024,2,Castro daire,29455.574
30724,2024,2,Moimenta da Beira,107817.611
30843,2022,1,Covilhã,99096.988
30844,2022,1,Coimbra,529076.806
30845,2022,1,Caldas da Rainha,332036.289
30846,2022,1,Porto de Mós,189326.953
30847,2022,1,Vila do Conde,576918.779
30848,2022,1,Boticas,428494.936
30849,2022,2,Mogadouro,38563.941
30850,2022,2,Idanha-a-Nova,2863.324
30851,2022,2,Idanha-a-Nova,774256.475
30852,2022,2,Coimbra,362160.698
30853,2022,2,Penacova,334440.773
30854,2022,2,Almeida,498823.614
30855,2022,2,Maia,48085395.843
30856,2022,2,Marco de Canaveses,471897.55
30857,2022,3,Barcelos,133956.379
30858,2022,3,Barcelos,277830.183
30859,2022,3,Miranda do douro,112751.095
30860,2022,3,Covilhã,2300729.948
30861,2022,3,Guarda,75129.294
30862,2022,3,Leiria,274881.247
30863,2022,3,Santarém,397084.446
30864,2022,3,Arcos de Valdevez,132019.542
30865,2022,4,Mértola,144825.857
30866,2022,4,Vila Nova de Famalicão,62302.805
30867,2022,4,Vila Nova de Famalicão,418019.472
30868,2022,4,Macedo de Cavaleiros,66712.254
30869,2022,4,Arganil,299641.57
30870,2022,4,Montemor-o-Velho,9799.16
30871,2022,4,Montalegre,23605.299
30872,2022,4,Valpaços,80841.214
30873,2022,4,Cinfães,180460.472
30874,2022,5,Vila Verde,143633.918
30875,2022,5,Castelo Branco,81985.366
30876,2022,5,Sertã,48547.066
30877,2022,5,Condeixa-a-Nova,1341307.903
30878,2022,5,Viana do Alentejo,140814.075
30879,2022,5,Pombal,421114.783
30880,2022,5,Sintra,7934337.896
30881,2022,5,Torres Novas,272955.251
30882,2022,5,Almada,5915173.715
30883,2022,5,Moita,2061407.119
30884,2022,5,Boticas,49087.833
30885,2022,5,Mangualde,21898.326
30886,2022,5,São João da Pesqueira,57449.233
30887,2022,6,Barcelos,211460.361
30888,2022,6,Macedo de Cavaleiros,26264.569
30889,2022,6,Fundão,77181.672
30890,2022,6,Alcácer do Sal,497828.644
30891,2022,6,Nelas,78702.313
30892,2022,6,Sátão,114543.28
30893,2022,6,Viseu,794525.386
30894,2022,7,Cuba,807931.868
30895,2022,7,Miranda do Corvo,325407.198
30896,2022,7,Vila Viçosa,17497.453
30897,2022,7,Loulé,1665635.163
30898,2022,7,Rio Maior,126114.538
30899,2022,7,Moita,316818.619
30900,2022,7,Paredes de Coura,76318.495
30901,2022,7,Viana do Castelo,645174.351
30902,2022,8,Barcelos,245053.747
30903,2022,8,Portel,171595.227
30904,2022,8,Tavira,4846751.338
30905,2022,8,Sobral de Monte Agraço,176757.584
30906,2022,8,Penafiel,119222.371
30907,2022,8,Grândola,684352.283
30908,2022,9,Almodôvar,722308.606
30909,2022,9,Guimarães,2114131.317
30910,2022,9,Miranda do douro,285067.137
30911,2022,9,Marvão,281835.124
30912,2022,9,Ourém,398215.812
30913,2022,9,Santarém,303739.411
30914,2022,9,Penalva do Castelo,22291.075
30915,2022,10,Santa Maria da Feira,402000.101
30916,2022,10,Odemira,77363.178
30917,2022,10,Celorico da Beira,44423.068
30918,2022,10,Sabugal,43326.248
30919,2022,10,Leiria,593441.442
30920,2022,10,Oeiras,10447554.983
30921,2022,10,Paços de Ferreira,125015.585
30922,2022,10,Póvoa de Varzim,554182.528
30923,2022,10,Vila do Conde,1117390.456
30924,2022,10,Mação,97289.418
30925,2022,10,Santarém,100097.487
30926,2022,10,Monção,103150.188
30927,2022,11,Sever do Vouga,289561.298
30928,2022,11,Bragança,106271.093
30929,2022,11,Vinhais,31645.242
30930,2022,11,Covilhã,51715.916
30931,2022,11,Cantanhede,456684.129
30932,2022,11,Mira,395488.563
30933,2022,11,Pinhel,16769.016
30934,2022,11,Lisboa,7040747.309
30935,2022,11,Matosinhos,9360659.836
30936,2022,11,Mação,333568.672
30937,2022,11,Vila Nova de Cerveira,2944242.304
30938,2022,11,Montalegre,471905.166
30939,2022,12,Braga,2412312.519
30940,2022,12,Paços de Ferreira,664097.466
30941,2023,1,Vila Verde,48621.79
30942,2023,1,Valpaços,6145.194
30943,2023,2,Vinhais,21722.608
30944,2023,2,Lourinhã,3044078.946
30945,2023,3,Póvoa de Lanhoso,283658.922
30946,2023,3,Vila Real de Santo António,604863.769
30947,2023,3,Pinhel,709283.292
30948,2023,4,Covilhã,7780.729
30949,2023,4,Lisboa,6726612.397
30950,2023,5,Resende,29766.669
30951,2023,6,Bragança,30507.536
30952,2023,6,Alcobaça,906342.886
30953,2023,6,Santo Tirso,182447.454
30954,2023,7,Vila Verde,126500.513
30955,2023,7,Figueira de Castelo Rodrigo,63492.137
30956,2023,8,Covilhã,210131.214
30957,2023,8,Torres Vedras,638160.7
30958,2023,9,Golegã,74553.422
30959,2023,10,Vila Verde,352146.494
30960,2023,10,Paredes de Coura,41846.796
30961,2023,11,Barcelos,420279.104
30962,2023,11,Almeida,30076.136
30963,2023,11,Porto de Mós,2196925.226
30964,2023,11,Amarante,349515.889
30965,2023,11,Gondomar,7513495.724
30966,2023,11,Porto,6546586.611
30967,2023,12,Vinhais,38358.479
30968,2023,12,Lourinhã,126074.883
30969,2023,12,Ponte da Barca,1218751.382
30970,2024,1,Vila Nova de Famalicão,994223.089
30971,2024,1,Montemor-o-Velho,490186.38
30972,2024,1,Vila Nova de Gaia,6088986.978
30973,2024,2,Elvas,155065.124
30974,2024,2,Felgueiras,110886.668
31009,2023,12,Carrazeda de Ansiães,54102.173
31010,2023,12,Albufeira,3132822.158
31011,2023,12,Guarda,255275.7
31012,2023,12,Leiria,368118.665
31013,2023,12,Oeiras,2934399.734
31014,2023,12,Amarante,93056.721
31015,2023,12,Felgueiras,238911.187
31016,2023,12,Abrantes,71139.999
31017,2023,12,Golegã,41751.667
31018,2023,12,Sátão,272734.513
31019,2024,1,Barcelos,342987.996
31020,2024,1,Pinhel,34150.891
31021,2024,1,Paredes,202142.883
31022,2024,1,Vila do Conde,345454.328
31023,2024,1,Ferreira do Zêzere,148869.08
31024,2024,1,Viana do Castelo,883316.389
31025,2024,2,Torre de Moncorvo,26878.86
31026,2024,2,Gouveia,13980.645
31027,2024,2,Sabugal,17780.955
31028,2024,2,Elvas,257209.263
31029,2024,2,Elvas,477572.198
31030,2024,2,Torres Novas,867353.095
31031,2024,2,Ponte de Lima,48637.189
31032,2023,6,Lisboa,170216.93
31144,2022,1,Vagos,406733.001
31145,2022,1,Mirandela,19617.814
31146,2022,1,Silves,1948654.609
31147,2022,1,Pinhel,31586.959
31148,2022,1,Sabugal,134568.678
31149,2022,1,Marinha Grande,341792.764
31150,2022,1,Felgueiras,602399.384
31151,2022,1,Alcochete,3577446.311
31152,2022,1,Chaves,198252.805
31153,2022,1,Mesão Frio,71575.554
31154,2022,2,Vila Verde,262439.005
31155,2022,2,Figueira da Foz,667815.27
31156,2022,2,Paredes,204953.346
31157,2022,2,Ourém,274712.415
31158,2022,2,Seixal,1617655.516
31159,2022,2,Viana do Castelo,2277059.61
31160,2022,2,Lamego,571652.424
31161,2022,3,Anadia,38278.404
31162,2022,3,Mirandela,231407.896
31163,2022,3,Oliveira do Hospital,61803.501
31164,2022,3,Arruda dos Vinhos,449063.095
31165,2022,3,Lousada,339247.993
31166,2022,3,Póvoa de Varzim,830229.664
31167,2022,3,Cinfães,196416.708
31168,2022,3,Tarouca,91758.44
31169,2022,4,Mértola,79197.717
31170,2022,4,Covilhã,154902.34
31171,2022,4,Coruche,80173.674
31172,2022,5,Albergaria-a-Velha,279369.415
31173,2022,5,Penamacor,48916.992
31174,2022,5,Silves,937323.077
31175,2022,5,Celorico da Beira,101791.069
31176,2022,5,Leiria,6628699.912
31177,2022,5,Felgueiras,130050.569
31178,2022,5,Vila do Conde,737489.734
31179,2022,5,Rio Maior,21992.452
31180,2022,6,Barcelos,288926.052
31181,2022,6,Aguiar da Beira,51556.904
31182,2022,6,Guarda,10091.097
31183,2022,6,Sabugal,19355.923
31184,2022,6,Oeiras,5036834.721
31185,2022,6,Santarém,146583.308
31186,2022,6,Ponte da Barca,31043.363
31187,2022,6,Moimenta da Beira,82958.256
31188,2022,7,Braga,41356.066
31272,2022,1,Estarreja,2266178.613
31273,2022,1,Oliveira de Azeméis,635244.288
31274,2022,1,Celorico da Beira,102110.184
31275,2022,1,Caldas da Rainha,353494.937
31276,2022,1,Leiria,1214537.518
31277,2022,1,Pombal,769228.633
31278,2022,1,Porto,7965431.088
31279,2022,1,Ponte da Barca,102477.743
31280,2022,1,Cinfães,93522.139
31281,2022,2,Aveiro,1107619.796
31282,2022,2,Oliveira de Azeméis,1718536.812
31283,2022,2,Vila Nova de Famalicão,77946.976
31284,2022,2,Figueira da Foz,505453.19
31285,2022,2,Évora,152929.914
31286,2022,2,Paços de Ferreira,5953034.509
31287,2022,2,Chamusca,268445.636
31288,2022,2,Alcácer do Sal,19783.536
31289,2022,2,Paredes de Coura,34233.153
31290,2022,3,Beja,183264.442
31291,2022,3,Braga,226916.602
31292,2022,3,Coimbra,261159.773
31293,2022,3,Maia,2292680.67
31294,2022,3,Montalegre,38380.808
31295,2022,3,Tarouca,796785.869
31296,2022,4,Barcelos,271758.638
31297,2022,4,Portel,115677.598
31298,2022,4,Valongo,2349032.144
31299,2022,4,Chaves,39388.796
31300,2022,5,Braga,754497.405
31301,2022,5,Macedo de Cavaleiros,24785.161
31302,2022,5,Lisboa,3172812.597
31303,2022,5,Paredes,526266.831
31304,2022,5,Paredes de Coura,40879.258
31305,2022,5,Valpaços,859138.377
31306,2022,5,Nelas,1882703.115
31307,2022,5,Viseu,10613.908
31308,2022,6,Amares,87730.588
31309,2022,6,Loures,558668.864
31310,2022,6,Sabrosa,55809.701
31311,2022,6,Carregal do Sal,652476.421
31312,2022,7,Oliveira do Bairro,397551.422
31313,2022,7,Barcelos,307567.223
31314,2022,7,Celorico de Basto,761419.667
31315,2022,7,Fafe,2815448.676
31316,2022,7,Bragança,26142.786
31317,2022,7,Guarda,29515.258
31318,2022,8,Vieira do Minho,153779.553
31319,2022,8,Mação,418875.447
31320,2022,8,Santa Comba Dão,287996.516
31321,2022,9,Braga,502214.657
31322,2022,9,Fundão,64577.008
31323,2022,9,Coimbra,359252.585
31324,2022,9,Monforte,281208.72
31325,2022,9,Paredes,448847.975
31326,2022,9,Chaves,61561.26
31327,2022,10,Águeda,877900.446
31328,2022,10,Albergaria-a-Velha,900830.881
31329,2022,10,Anadia,300896.191
31330,2022,10,Ourique,594730.378
31331,2022,10,Guimarães,258750.851
31332,2022,10,Póvoa de Lanhoso,123263.782
31333,2022,10,Sertã,113646.859
31334,2022,10,Viana do Alentejo,418150.857
31335,2022,10,Óbidos,254833.486
31336,2022,10,Sintra,6084012.818
31337,2022,10,Ponte de Lima,40730.698
31338,2022,10,Vila Pouca de Aguiar,90793.651
31339,2022,10,Castro daire,51005.823
31340,2022,10,Mangualde,72001.232
31341,2022,11,Arganil,62167.473
31342,2022,11,Estremoz,68763.35
31343,2022,4,Baião,34821.411
31344,2022,4,Santa Marta de Penaguião,39066.943
31345,2022,4,Vouzela,28205.429
31346,2022,5,Beja,408813.427
31347,2022,5,Condeixa-a-Nova,86893.409
31348,2022,5,Marco de Canaveses,236953.067
31349,2022,5,Chaves,30612.384
31350,2022,6,Serpa,226862.567
31351,2022,6,Ourém,42152.42
31352,2022,6,São Pedro do Sul,128331.172
31353,2022,7,Covilhã,65194.56
31354,2022,7,Coruche,669866.391
31355,2022,7,Valença,612309.422
31356,2022,8,Vale de Cambra,3973885.722
31357,2022,8,Paços de Ferreira,155437.773
31358,2022,8,Valpaços,49652.4
31359,2022,9,Mêda,36006.544
31360,2022,9,Póvoa de Varzim,521371.857
31361,2022,9,Monção,142748.29
31362,2022,10,Mértola,139828.498
31363,2022,10,Póvoa de Lanhoso,85980.19
31364,2022,10,Mora,170767.125
31365,2022,10,Loures,5671831.295
31366,2022,10,Marco de Canaveses,118970.504
31367,2022,10,Viana do Castelo,1242702.667
31368,2022,11,Vagos,69673.865
31369,2022,11,Celorico de Basto,113327.404
31370,2022,11,Mogadouro,4449.998
31371,2022,11,Montemor-o-Novo,212616.69
31372,2022,11,São Pedro do Sul,11786.031
31373,2022,12,Vinhais,23680.042
31374,2022,9,Viseu,413999.124
31375,2022,10,Penafiel,124076.026
31376,2022,10,Castro daire,75998.093
31377,2022,10,Sátão,22251.934
31378,2022,11,Barcelos,36155.328
31379,2022,11,Braga,117472.125
31380,2022,11,Loures,3644407.558
31381,2022,11,Cinfães,14292.094
31382,2022,12,Reguengos de Monsaraz,67443.234
31383,2023,1,Coimbra,5756378.905
31384,2023,1,Montijo,3598054.052
31385,2023,1,Nelas,10604939.289
31386,2023,2,Coimbra,2745029.052
31387,2023,2,Santo Tirso,226531.844
31388,2023,2,Ponte da Barca,45780.971
31389,2023,3,Bragança,180209.386
31390,2023,3,Freixo de Espada À Cinta,53306.568
31391,2023,3,Melgaço,140579.523
31392,2023,4,Arouca,168142.534
31393,2023,4,Pombal,290749.462
31394,2023,4,Ponte de Lima,354307.581
31395,2023,4,Lamego,92764.33
31396,2023,5,Figueira da Foz,539658.561
31397,2023,6,Amares,172996.329
31398,2023,6,Vila do Conde,3313707.643
31399,2023,6,Monção,79125.742
31400,2023,6,Sernancelhe,70468.995
31401,2023,7,Vila Nova de Famalicão,491618.318
31402,2023,7,Paços de Ferreira,262949.265
31403,2023,7,Caminha,163607.289
31404,2023,8,Torre de Moncorvo,72998.815
31405,2023,8,Póvoa de Varzim,600832.272
31406,2023,9,Mértola,6394.275
31407,2023,9,Alcanena,1063539.795
31408,2023,9,Viseu,80794.454
31409,2023,10,Fundão,118483.862
31410,2023,10,Alcochete,2918164.333
31411,2023,11,Barcelos,35340.909
31412,2023,11,Figueiró dos Vinhos,117012.051
31413,2023,11,Montijo,733997.927
31414,2023,12,Vinhais,49967.648
31415,2023,12,Tábua,218514.823
31416,2023,12,Paços de Ferreira,639256.865
31417,2024,1,Guimarães,28915.418
31418,2024,1,Vila Nova de Famalicão,744545.59
31419,2024,2,Paredes,306664.114
31420,2024,2,Viseu,68678.56
31421,2023,2,Castelo Branco,5901409.367
31502,2022,1,Alfândega da Fé,567909.811
31503,2022,1,Ponte da Barca,30174.901
31504,2022,2,Mealhada,1378602.265
31505,2022,2,Guimarães,251758.553
31506,2022,2,Guarda,10308.15
31507,2022,3,Sintra,3880042.075
31508,2022,3,Lousada,79170.154
31509,2022,4,Arouca,119239.524
31510,2022,4,Espinho,257746.093
31511,2022,4,Oliveira do Hospital,71937.84
31512,2022,4,Montalegre,43894.053
31513,2022,4,Vila Real,157664.232
31514,2022,5,Amares,96881.351
31515,2022,5,Trancoso,31639.569
31516,2022,5,Lamego,74661.724
31517,2022,5,Tabuaço,89164.418
31518,2022,5,Viseu,286664.543
31519,2022,6,Odemira,1311762.403
31520,2022,6,Braga,204202.907
31521,2022,6,Sabugal,189822.769
31522,2022,6,Monção,142225.357
31523,2022,7,Sever do Vouga,246281.287
31524,2022,7,Guimarães,275462.063
31525,2022,7,Leiria,585600.774
31526,2022,8,Celorico de Basto,61514.793
31527,2022,8,Tábua,74227.144
31528,2022,8,Monchique,923643.108
31529,2022,8,Ponte de Lima,148985.082
31530,2022,8,Sabrosa,95463.903
31531,2022,9,Porto de Mós,377662.351
31532,2022,9,Chaves,32447.066
31533,2022,10,Celorico da Beira,34277.777
31534,2022,10,Sabugal,39241.817
31535,2022,10,Lamego,38116.457
31536,2022,11,Fafe,98139.14
31537,2022,11,Arruda dos Vinhos,22308.961
31538,2022,11,Amarante,322307.907
31539,2022,11,Abrantes,149463.814
31540,2022,11,Penalva do Castelo,218068.18
31541,2022,12,Amares,109054.995
31542,2022,12,Oliveira do Hospital,86931.425
31543,2022,12,Monforte,136613.957
31544,2022,12,Palmela,4116076.26
31545,2022,12,Peso da Régua,114477.133
31546,2022,12,Penedono,304923.452
31547,2023,1,Vila Nova de Famalicão,4804532.618
31548,2023,1,Vila Verde,230966.565
31549,2023,1,Coimbra,6164679.138
31550,2023,1,Penela,170171.096
31551,2023,1,Nisa,88024.419
31552,2023,1,Ponte de Lima,39284.968
31553,2023,1,Penalva do Castelo,25051.802
31554,2023,1,Sernancelhe,21245.232
31555,2023,2,Guimarães,3526994.83
31556,2023,2,Santarém,467263.581
31557,2023,3,Fafe,185236.334
31558,2023,3,Celorico da Beira,29361.84
31559,2023,4,Barcelos,136117.679
31560,2023,4,Gouveia,26799.75
31561,2023,4,Sardoal,104103.442
31562,2023,5,Viana do Castelo,732673.709
31563,2023,1,Tarouca,89778.075
31564,2023,2,Vagos,476108.523
31565,2023,2,Freixo de Espada À Cinta,50893.085
31566,2023,3,Vagos,80782.209
31567,2023,3,Macedo de Cavaleiros,34536.575
31568,2023,4,Castelo Branco,145333.574
31569,2023,4,Lourinhã,227436.966
31570,2023,4,Avis,205687.619
31571,2023,4,Alijó,32860.893
31572,2023,5,Barcelos,125041.806
31573,2023,5,Braga,36908.2
31574,2023,5,Alfândega da Fé,20200.192
31575,2023,5,Celorico da Beira,66793.936
31576,2023,5,Paredes,56228.383
31577,2023,6,Aveiro,915504.319
31578,2023,6,Vila Nova de Famalicão,424052.429
31579,2023,6,Mira,1643170.932
31580,2022,6,Guimarães,154560.49
31581,2022,6,Coimbra,307150.709
31582,2022,6,Évora,86718.495
31583,2022,6,Penalva do Castelo,114001.389
31584,2022,7,Barcelos,414770.763
31585,2022,7,Gavião,171758.016
31586,2022,7,Salvaterra de Magos,1009849.692
31587,2022,7,Valpaços,62714.156
31588,2022,8,Arganil,350699.111
31589,2022,8,Évora,153632.788
31590,2022,8,Lousada,170891.096
31591,2022,8,Mangualde,1731103.071
31592,2022,8,São Pedro do Sul,64047.619
31593,2022,9,Vieira do Minho,58923.461
31594,2022,9,Tavira,1204465.454
31595,2022,10,Vila Verde,57966.621
31596,2022,10,Góis,29921.465
31597,2022,10,Trancoso,23852.766
31598,2022,10,Valongo,1352375.235
31599,2022,10,Caminha,64753.127
31600,2022,10,Viana do Castelo,5805.483
31601,2022,11,Fafe,259091.025
31602,2022,11,Fafe,317039.399
31603,2022,11,Idanha-a-Nova,54466.523
31604,2022,11,Pedrógão Grande,86189.426
31605,2022,11,Ponte de Lima,361987.929
31606,2022,11,Oliveira de Frades,41729.868
31607,2022,12,Mação,86284.479
31608,2023,1,Barcelos,107507.065
31609,2023,1,Póvoa de Lanhoso,97532.514
31610,2023,1,Lisboa,3456038.596
31611,2023,2,Espinho,724867.712
31612,2023,2,Ourém,143985.205
31613,2023,3,Amadora,4494783.082
31614,2023,3,Ferreira do Zêzere,643631.689
31615,2023,3,Ponte de Lima,266901.178
31616,2023,3,Mesão Frio,131591.82
31617,2023,4,Celorico de Basto,62577.619
31618,2023,4,Felgueiras,200120.959
31619,2023,4,Boticas,21669.259
31620,2023,4,Resende,29016.182
31621,2023,5,Guimarães,383731.054
31622,2023,5,Chaves,26516.536
31623,2023,6,Viana do Castelo,65309.278
31624,2023,7,Almada,893496.965
31625,2023,8,Mogadouro,35507.54
31626,2023,8,Alcobaça,549472.242
31627,2023,8,Amarante,578159.963
31628,2023,8,Lamego,146858.328
31629,2023,9,Braga,178617.612
31630,2023,9,Vila Verde,291468.185
31631,2023,9,Penamacor,49233.632
31632,2023,9,Borba,625519.817
31633,2023,9,Valpaços,83372.887
31634,2023,10,Arouca,169082.695
31635,2023,10,Odemira,133362.582
31636,2023,10,Pampilhosa da Serra,36301.823
31637,2023,10,Guarda,23652.791
31638,2023,10,Alcobaça,197517.999
31639,2023,10,Leiria,741006.212
31640,2023,10,Pedrógão Grande,389080.333
31641,2023,10,Santo Tirso,751422.166
31642,2023,10,Ourém,165923.24
31643,2023,10,Penedono,42046.095
31644,2023,11,Mealhada,292846.508
31645,2023,11,Aljustrel,166429.781
31646,2023,11,Almodôvar,94055.189
31647,2023,11,Barcelos,903230.338
31648,2023,11,Barcelos,270566.767
31649,2023,11,Vila Verde,93229.571
31650,2023,11,Covilhã,10328.568
31651,2023,11,Viana do Alentejo,94758.018
31652,2023,11,Portimão,2367074.564
31653,2023,11,Silves,758788.272
31654,2023,11,Figueira de Castelo Rodrigo,35823.458
31655,2023,11,Salvaterra de Magos,2154155.092
31656,2023,11,Carregal do Sal,644484.924
31657,2023,12,Barcelos,130824.2
31658,2023,12,Freixo de Espada À Cinta,95790.03
31659,2023,12,Castelo Branco,206774.294
31660,2023,12,Arganil,192027.633
31661,2023,12,Aljezur,1348869.965
31662,2023,12,Porto de Mós,1410372.13
31663,2023,12,Penafiel,313245.048
31664,2023,12,Benavente,3083698.449
31665,2023,12,Ponte da Barca,37285.242
31666,2023,12,Chaves,764448.046
31667,2023,12,Chaves,371128.368
31668,2023,12,Tondela,447330.166
31669,2024,1,Figueira da Foz,4868363.692
31670,2024,1,Seia,107243.038
31671,2024,1,Alenquer,25868.612
31672,2024,1,Marco de Canaveses,159015.711
31673,2024,1,Santo Tirso,280201.129
31674,2024,1,Boticas,33919.552
31675,2024,1,Chaves,158975.721
31676,2024,1,Penedono,53282.762
31677,2024,2,Beja,65073.756
31678,2024,2,Guimarães,165447.053
31679,2024,2,Vila Nova de Famalicão,506490.911
31680,2024,2,Proença-a-Nova,25709.656
31681,2024,2,Sobral de Monte Agraço,263085.355
31682,2024,2,Sousel,156841.977
31683,2024,2,Matosinhos,2554770.815
31684,2024,2,Monção,347912.683
31766,2023,10,Oliveira do Hospital,69702.538
31767,2023,10,Vila Nova de Foz Côa,288180.292
31768,2023,10,Santo Tirso,464754.549
31769,2023,10,Ponte de Lima,65992.347
31770,2023,10,Ponte de Lima,139664.565
31771,2023,11,Ourique,175065.812
31772,2023,11,Portel,116435.106
31773,2023,11,Castro daire,243545.188
31774,2023,12,Esposende,226332.803
31775,2024,1,Barcelos,216803.653
31776,2024,1,Guimarães,272853.272
31777,2024,1,Arganil,932988.958
31778,2024,1,Celorico da Beira,30048.353
31779,2024,1,Paços de Ferreira,417082.549
31780,2024,1,Grândola,74530.118
31781,2024,2,Vila Flor,9727.002
31782,2024,2,Seia,33545.323
31783,2024,2,Gondomar,445465.387
31784,2024,2,Castro daire,14019.017
31830,2022,5,Amares,763713.855
31831,2022,5,Guimarães,492598.909
31832,2022,5,Fundão,182295.495
31833,2022,5,Alvaiázere,259932.156
31834,2022,5,Cartaxo,1298056.198
31835,2022,5,Torres Novas,402336.426
31836,2022,5,Palmela,3446036.587
31837,2022,5,Setúbal,3650550.114
31838,2022,5,Lamego,55821.466
31839,2022,6,Santa Maria da Feira,1519416.128
31840,2022,6,Guimarães,1007244.758
31841,2022,6,Vizela,287084.712
31842,2022,6,Vinhais,19566.864
31843,2022,6,Valongo,2097450.507
31844,2022,6,Tomar,353299.484
31845,2022,6,Penalva do Castelo,26519.057
31846,2022,7,Esposende,319962.32
31847,2022,7,Vila Verde,466185.619
31848,2022,7,Celorico da Beira,37082.102
31849,2022,7,Trancoso,19334.795
31850,2022,7,Portalegre,257042.941
31851,2022,7,Ourém,112284.243
31852,2022,7,Sabrosa,37390.626
31853,2022,7,Valpaços,1040903.166
31854,2022,8,Sever do Vouga,427971.418
31855,2022,8,Vinhais,63724.168
31856,2022,8,Castelo Branco,233424.067
31857,2022,8,Évora,2424469.258
31858,2022,8,Amarante,141628.888
31859,2022,8,Cartaxo,1105003.484
31860,2022,8,Santiago do Cacém,165706.746
31861,2022,8,Arcos de Valdevez,99091.419
31862,2022,8,Melgaço,26502.023
31863,2022,8,Ponte de Lima,374554.945
31864,2022,9,Pombal,292658.843
31865,2022,9,Caminha,225388.86
31866,2022,9,Valpaços,25763.824
31867,2022,9,Sernancelhe,37594.245
31868,2022,10,Arganil,42020.535
31869,2022,10,Aguiar da Beira,425915.129
31870,2022,10,Manteigas,37387.574
31871,2022,10,Lisboa,8260018.648
31872,2022,10,Paços de Ferreira,657033.323
31873,2022,10,Abrantes,44243.1
31874,2022,10,Torres Novas,970300.065
31875,2022,10,Alijó,48287.717
31876,2022,11,Beja,175112.372
31877,2022,11,Maia,210364.591
31878,2022,11,Valença,81919.688
31879,2022,11,Valpaços,30125.814
31880,2022,12,Barcelos,501402.265
31881,2022,12,Penacova,151401.878
31882,2022,12,Maia,4275133.026
31883,2022,12,Abrantes,1191980.234
31884,2023,1,Barcelos,259656.42
31885,2023,1,Póvoa de Lanhoso,78005.68
31886,2023,1,Seia,35572.411
31887,2023,1,Alcobaça,317849.19
31888,2023,1,Elvas,438671.203
31889,2023,1,Sardoal,48947.835
31890,2023,1,Mangualde,140201.548
31891,2023,2,Braga,245605.396
31892,2023,2,Celorico de Basto,153436.496
31893,2023,2,Celorico de Basto,53152.152
31894,2023,2,Guimarães,258232.828
31895,2023,2,Faro,1498189.57
31896,2023,2,Gondomar,152841.217
31897,2023,2,Maia,7882532.74
31898,2023,2,Tomar,10035.185
